Mooc_#,course_name,course_url,description,id,image_url,provenance,special_id,subject
4085,Measurement and data ,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data,"First, we will measure length using unit squares and rulers, compare and estimate length, and solve length word problems. Next, we will read and make picture graphs, bar graphs, and line plots. Finally, we will tell time on analog clocks and count U.S. coins and dollars.",khn00044,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWVTAsQKuMSTnREno6zNLCslVti6JN7G9RHpDFXaikAiF36rquQakV1igF,khan Academy,,
4086,Comparing data displays (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-frequency-dot-plot/e/comparing-data-displays,"Practice interpreting and comparing dot plots, histograms, and box plots.",khn00045,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4087,Transforming data (practice) ,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/effects-of-linear-transformations/e/transforming-data,Practice anticipating how a linear transformation of a dataset impacts the mean and standard deviation of the data.,khn00046,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4088,Calculating the mean: data displays (practice) ,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/mean-and-median/e/calculating-the-mean-from-various-data-displays,"Practice computing the mean of data sets presented in a variety of formats, such as frequency tables and dot plots.",khn00047,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4089,Exploring bivariate numerical data ,https://www.khanacademy.org/math/ap-statistics/bivariate-data-ap,"We use scatter plots to explore the relationship between two quantitative variables, and we use regression to model the relationship and make predictions. This unit explores linear regression and how to assess the strength of linear models.",khn00048,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSJuK7FrDoXJRWsKwdA2h9JbwfZcUQeOnOXSVOCKn4PbGGo6oPywh9pcJw2,khan Academy,,
4090,Aggregating data ,https://www.khanacademy.org/computing/computer-programming/sql/sql-basics/p/aggregating-data,Read and learn for free about the following scratchpad: Aggregating data.,khn00049,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRJfjgnA9YVDjxOFTwJ9sF5bfAsiQkhMTASyGbijVuYRh3eaiE72F-rbBo,khan Academy,,
4091,Trends in categorical data (practice) ,https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/two-way-tables-for-categorical-data/e/trends-in-categorical-data,"Jonathan heard a news report that eating a gluten-free diet makes a person more likely to have a positive outlook on life. This sounded appealing, but he felt he should investigate the claim before drastically changing his diet. Jonathan asked 1 2 8 128 128128 people at his school whether they eat gluten-free and then ...",khn00050,https://cdn.kastatic.org/googleusercontent/aeEous8r14qCkq5wf-0rZoZ4eWncv6x_7hPvioV6dD5nHtzqafswsUVWQ9RafIT_BPcW8XcB9JJlAN89YdRfkig7,khan Academy,,
4092,"Individuals, variables, and categorical & quantitative data (practice ...",https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/one-categorical-variable/e/individuals-variables-categorical-quantitative-data,"Practice identifying components of a data set: individuals, variables, categorical data, quantitative data.",khn00051,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4093,Data set warm-up (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-representing-data/e/intro-to-simple-data,Begin your journey into the world of statistics with some warm-up questions about data sets.,khn00052,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4094,"Effects of shifting, adding, & removing a data point (practice) ",https://www.khanacademy.org/math/probability/data-distributions-a1/summarizing-center-distributions/e/effects-of-shifting-adding-removing-data-point,"Practice figuring out how the mean and median are affected when a data point is added to, taken from, or shifted within a data set.",khn00053,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4095,Measurement and data ,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data,"First, we will measure length using unit squares and rulers, compare and estimate length, and solve length word problems. Next, we will read and make picture graphs, bar graphs, and line plots. Finally, we will tell time on analog clocks and count U.S. coins and dollars.",khn00054,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWVTAsQKuMSTnREno6zNLCslVti6JN7G9RHpDFXaikAiF36rquQakV1igF,khan Academy,,
4096,Comparing data displays (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-frequency-dot-plot/e/comparing-data-displays,"Practice interpreting and comparing dot plots, histograms, and box plots.",khn00055,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4097,Transforming data (practice) ,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/effects-of-linear-transformations/e/transforming-data,Practice anticipating how a linear transformation of a dataset impacts the mean and standard deviation of the data.,khn00056,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4098,Calculating the mean: data displays (practice) ,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/mean-and-median/e/calculating-the-mean-from-various-data-displays,"Practice computing the mean of data sets presented in a variety of formats, such as frequency tables and dot plots.",khn00057,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4099,Exploring bivariate numerical data ,https://www.khanacademy.org/math/ap-statistics/bivariate-data-ap,"We use scatter plots to explore the relationship between two quantitative variables, and we use regression to model the relationship and make predictions. This unit explores linear regression and how to assess the strength of linear models.",khn00058,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSJuK7FrDoXJRWsKwdA2h9JbwfZcUQeOnOXSVOCKn4PbGGo6oPywh9pcJw2,khan Academy,,
4100,Aggregating data ,https://www.khanacademy.org/computing/computer-programming/sql/sql-basics/p/aggregating-data,Read and learn for free about the following scratchpad: Aggregating data.,khn00059,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRJfjgnA9YVDjxOFTwJ9sF5bfAsiQkhMTASyGbijVuYRh3eaiE72F-rbBo,khan Academy,,
4101,Trends in categorical data (practice) ,https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/two-way-tables-for-categorical-data/e/trends-in-categorical-data,"Jonathan heard a news report that eating a gluten-free diet makes a person more likely to have a positive outlook on life. This sounded appealing, but he felt he should investigate the claim before drastically changing his diet. Jonathan asked 1 2 8 128 128128 people at his school whether they eat gluten-free and then ...",khn00060,https://cdn.kastatic.org/googleusercontent/aeEous8r14qCkq5wf-0rZoZ4eWncv6x_7hPvioV6dD5nHtzqafswsUVWQ9RafIT_BPcW8XcB9JJlAN89YdRfkig7,khan Academy,,
4102,"Individuals, variables, and categorical & quantitative data (practice ...",https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/one-categorical-variable/e/individuals-variables-categorical-quantitative-data,"Practice identifying components of a data set: individuals, variables, categorical data, quantitative data.",khn00061,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4103,Data set warm-up (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-representing-data/e/intro-to-simple-data,Begin your journey into the world of statistics with some warm-up questions about data sets.,khn00062,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4104,"Effects of shifting, adding, & removing a data point (practice) ",https://www.khanacademy.org/math/probability/data-distributions-a1/summarizing-center-distributions/e/effects-of-shifting-adding-removing-data-point,"Practice figuring out how the mean and median are affected when a data point is added to, taken from, or shifted within a data set.",khn00063,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4105,Measurement and data ,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data,"First, we will measure length using unit squares and rulers, compare and estimate length, and solve length word problems. Next, we will read and make picture ...",khn00064,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWVTAsQKuMSTnREno6zNLCslVti6JN7G9RHpDFXaikAiF36rquQakV1igF,khan Academy,,
4106,Comparing data displays (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-frequency-dot-plot/e/comparing-data-displays,He then created both a histogram and a box plot to display this same data (both diagrams are shown below). Which display can be used to find how many ...,khn00065,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4107,Transforming data (practice) ,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/effects-of-linear-transformations/e/transforming-data,Practice anticipating how a linear transformation of a dataset impacts the mean and standard deviation of the data.,khn00066,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4108,Calculating the mean: data displays (practice) ,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/mean-and-median/e/calculating-the-mean-from-various-data-displays,"Practice computing the mean of data sets presented in a variety of formats, such as frequency tables and dot plots.",khn00067,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4109,Exploring bivariate numerical data ,https://www.khanacademy.org/math/ap-statistics/bivariate-data-ap,"We use scatter plots to explore the relationship between two quantitative variables, and we use regression to model the relationship and make predictions.",khn00068,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSJuK7FrDoXJRWsKwdA2h9JbwfZcUQeOnOXSVOCKn4PbGGo6oPywh9pcJw2,khan Academy,,
4110,Aggregating data ,https://www.khanacademy.org/computing/computer-programming/sql/sql-basics/p/aggregating-data,Read and learn for free about the following scratchpad: Aggregating data.,khn00069,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRJfjgnA9YVDjxOFTwJ9sF5bfAsiQkhMTASyGbijVuYRh3eaiE72F-rbBo,khan Academy,,
4111,Trends in categorical data (practice) ,https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/two-way-tables-for-categorical-data/e/trends-in-categorical-data,Analyze categorical data to find some trends. ... Trends in categorical data. You might need: Calculator. Problem. Jonathan heard a news report that eating a ...,khn00070,https://cdn.kastatic.org/googleusercontent/aeEous8r14qCkq5wf-0rZoZ4eWncv6x_7hPvioV6dD5nHtzqafswsUVWQ9RafIT_BPcW8XcB9JJlAN89YdRfkig7,khan Academy,,
4112,"Individuals, variables, and categorical & quantitative data (practice ...",https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/one-categorical-variable/e/individuals-variables-categorical-quantitative-data,"Practice identifying components of a data set: individuals, variables, categorical data, quantitative data.",khn00071,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4113,Data set warm-up (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-representing-data/e/intro-to-simple-data,Begin your journey into the world of statistics with some warm-up questions about data sets.,khn00072,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4114,"Effects of shifting, adding, & removing a data point (practice) ",https://www.khanacademy.org/math/probability/data-distributions-a1/summarizing-center-distributions/e/effects-of-shifting-adding-removing-data-point,"Practice figuring out how the mean and median are affected when a data point is added to, taken from, or shifted within a data set.",khn00073,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4115,Measurement and data ,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data,"First, we will measure length using unit squares and rulers, compare and estimate length, and solve length word problems. Next, we will read and make picture graphs, bar graphs, and line plots. Finally, we will tell time on analog clocks and count U.S. coins and dollars.",khn00074,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWVTAsQKuMSTnREno6zNLCslVti6JN7G9RHpDFXaikAiF36rquQakV1igF,khan Academy,,
4116,Comparing data displays (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-frequency-dot-plot/e/comparing-data-displays,"Practice interpreting and comparing dot plots, histograms, and box plots.",khn00075,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4117,Transforming data (practice) ,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/effects-of-linear-transformations/e/transforming-data,Practice anticipating how a linear transformation of a dataset impacts the mean and standard deviation of the data.,khn00076,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
